trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
393,False,"{'e': 1.0, 'a': 0.5}",35,0,-54.029441218141365,"{0: 28, 1: 4, 2: 1, 3: 1, 4: 1}",0
394,False,"{'e': 1.0, 'a': 0.5}",25,0,-93.69116053386334,"{0: 15, 1: 4, 2: 5, 3: 0, 4: 1}",0
395,False,"{'e': 1.0, 'a': 0.5}",20,0,-107.38882778406233,"{0: 10, 1: 5, 2: 3, 3: 1, 4: 1}",0
396,False,"{'e': 1.0, 'a': 0.5}",20,0,-151.6652254177495,"{0: 11, 1: 2, 2: 4, 3: 0, 4: 3}",0
397,False,"{'e': 1.0, 'a': 0.5}",20,0,-160.6124695789432,"{0: 11, 1: 4, 2: 1, 3: 1, 4: 3}",0
398,False,"{'e': 1.0, 'a': 0.5}",25,0,-276.59224344970096,"{0: 11, 1: 2, 2: 6, 3: 1, 4: 5}",0
399,False,"{'e': 1.0, 'a': 0.5}",20,0,-145.31980852881736,"{0: 12, 1: 0, 2: 4, 3: 2, 4: 2}",0
400,False,"{'e': 1.0, 'a': 0.5}",25,0,-122.40582793451769,"{0: 15, 1: 2, 2: 5, 3: 2, 4: 1}",0
401,False,"{'e': 1.0, 'a': 0.5}",20,0,-95.39967989558795,"{0: 8, 1: 3, 2: 9, 3: 0, 4: 0}",0
402,False,"{'e': 1.0, 'a': 0.5}",25,0,-100.53701820008634,"{0: 16, 1: 4, 2: 3, 3: 1, 4: 1}",0
403,False,"{'e': 1.0, 'a': 0.5}",20,0,-161.7298035049729,"{0: 11, 1: 2, 2: 4, 3: 0, 4: 3}",0
404,False,"{'e': 1.0, 'a': 0.5}",20,0,-116.72507708124994,"{0: 11, 1: 4, 2: 3, 3: 0, 4: 2}",0
405,False,"{'e': 1.0, 'a': 0.5}",20,0,-123.17034628807593,"{0: 11, 1: 3, 2: 4, 3: 0, 4: 2}",0
406,False,"{'e': 1.0, 'a': 0.5}",30,16,-86.68397016140072,"{0: 8, 1: 0, 2: 4, 3: 1, 4: 1}",1
407,False,"{'e': 1.0, 'a': 0.5}",20,14,-4.328393336733553,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
408,False,"{'e': 1.0, 'a': 0.5}",25,0,-109.81207433713172,"{0: 16, 1: 4, 2: 3, 3: 0, 4: 2}",0
409,False,"{'e': 1.0, 'a': 0.5}",20,0,-121.71716264964584,"{0: 9, 1: 1, 2: 8, 3: 2, 4: 0}",0
410,False,"{'e': 1.0, 'a': 0.5}",20,0,-91.2586039171429,"{0: 9, 1: 4, 2: 6, 3: 1, 4: 0}",0
411,False,"{'e': 1.0, 'a': 0.5}",20,0,-62.74033945421411,"{0: 12, 1: 2, 2: 5, 3: 1, 4: 0}",0
412,False,"{'e': 1.0, 'a': 0.5}",20,0,-163.85067948303583,"{0: 9, 1: 4, 2: 3, 3: 2, 4: 2}",0
413,False,"{'e': 1.0, 'a': 0.5}",25,0,-93.051088468645,"{0: 16, 1: 3, 2: 4, 3: 1, 4: 1}",0
414,False,"{'e': 1.0, 'a': 0.5}",20,0,-87.28848717972494,"{0: 11, 1: 3, 2: 5, 3: 0, 4: 1}",0
415,False,"{'e': 1.0, 'a': 0.5}",35,0,-233.60008060869944,"{0: 14, 1: 10, 2: 6, 3: 3, 4: 2}",0
416,False,"{'e': 1.0, 'a': 0.5}",30,0,-128.42006965727103,"{0: 19, 1: 4, 2: 5, 3: 0, 4: 2}",0
417,False,"{'e': 1.0, 'a': 0.5}",20,0,-82.71334907149607,"{0: 8, 1: 5, 2: 7, 3: 0, 4: 0}",0
418,False,"{'e': 1.0, 'a': 0.5}",25,0,-63.03325527523211,"{0: 16, 1: 4, 2: 4, 3: 1, 4: 0}",0
419,False,"{'e': 1.0, 'a': 0.5}",25,0,-139.96143006623936,"{0: 12, 1: 3, 2: 8, 3: 1, 4: 1}",0
420,False,"{'e': 1.0, 'a': 0.5}",25,0,-148.29146601304438,"{0: 16, 1: 4, 2: 1, 3: 1, 4: 3}",0
421,False,"{'e': 1.0, 'a': 0.5}",25,0,-141.46855031604758,"{0: 15, 1: 3, 2: 4, 3: 1, 4: 2}",0
422,False,"{'e': 1.0, 'a': 0.5}",20,0,-113.166786300018,"{0: 10, 1: 1, 2: 8, 3: 0, 4: 1}",0
423,False,"{'e': 1.0, 'a': 0.5}",25,14,-18.360934625748367,"{0: 7, 1: 3, 2: 1, 3: 0, 4: 0}",1
424,False,"{'e': 1.0, 'a': 0.5}",20,0,-70.76594167102269,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",0
425,False,"{'e': 1.0, 'a': 0.5}",20,0,-28.420539861635856,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",0
426,False,"{'e': 1.0, 'a': 0.5}",30,11,-49.23083451086741,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 1}",1
427,False,"{'e': 1.0, 'a': 0.5}",25,0,-76.02028301238681,"{0: 18, 1: 2, 2: 3, 3: 1, 4: 1}",0
428,False,"{'e': 1.0, 'a': 0.5}",25,0,-140.0122224693041,"{0: 16, 1: 2, 2: 4, 3: 1, 4: 2}",0
429,False,"{'e': 1.0, 'a': 0.5}",25,0,-158.84584647719768,"{0: 13, 1: 3, 2: 6, 3: 1, 4: 2}",0
430,False,"{'e': 1.0, 'a': 0.5}",20,7,-25.69223806802428,"{0: 9, 1: 1, 2: 3, 3: 0, 4: 0}",1
431,False,"{'e': 1.0, 'a': 0.5}",30,0,-135.76334125308452,"{0: 13, 1: 7, 2: 9, 3: 1, 4: 0}",0
432,False,"{'e': 1.0, 'a': 0.5}",20,0,-100.51310535094969,"{0: 11, 1: 3, 2: 4, 3: 1, 4: 1}",0
433,False,"{'e': 1.0, 'a': 0.5}",20,6,-83.79853188445948,"{0: 5, 1: 4, 2: 3, 3: 2, 4: 0}",1
434,False,"{'e': 1.0, 'a': 0.5}",20,0,-102.4231150459186,"{0: 12, 1: 5, 2: 1, 3: 0, 4: 2}",0
435,False,"{'e': 1.0, 'a': 0.5}",20,5,-65.67713039547716,"{0: 8, 1: 1, 2: 5, 3: 1, 4: 0}",1
436,False,"{'e': 1.0, 'a': 0.5}",20,0,-111.30858608121393,"{0: 13, 1: 3, 2: 1, 3: 1, 4: 2}",0
437,False,"{'e': 1.0, 'a': 0.5}",35,0,-101.21244411155361,"{0: 21, 1: 3, 2: 11, 3: 0, 4: 0}",0
438,False,"{'e': 1.0, 'a': 0.5}",20,0,-87.07152174860877,"{0: 11, 1: 3, 2: 5, 3: 0, 4: 1}",0
439,False,"{'e': 1.0, 'a': 0.5}",25,0,-176.06836303404785,"{0: 11, 1: 4, 2: 7, 3: 1, 4: 2}",0
440,False,"{'e': 1.0, 'a': 0.5}",25,0,-114.93480776269543,"{0: 13, 1: 6, 2: 4, 3: 1, 4: 1}",0
441,False,"{'e': 1.0, 'a': 0.5}",25,0,-255.02211400681492,"{0: 10, 1: 3, 2: 7, 3: 1, 4: 4}",0
442,False,"{'e': 1.0, 'a': 0.5}",30,0,-101.23707846199514,"{0: 20, 1: 5, 2: 2, 3: 2, 4: 1}",0
443,False,"{'e': 1.0, 'a': 0.5}",20,0,-50.88940101042486,"{0: 14, 1: 4, 2: 1, 3: 0, 4: 1}",0
444,False,"{'e': 1.0, 'a': 0.5}",35,0,-274.0914023855258,"{0: 18, 1: 7, 2: 4, 3: 1, 4: 5}",0
445,False,"{'e': 1.0, 'a': 0.5}",25,0,-97.51421614183882,"{0: 15, 1: 5, 2: 3, 3: 1, 4: 1}",0
446,False,"{'e': 1.0, 'a': 0.5}",30,0,-174.66649406321898,"{0: 19, 1: 2, 2: 4, 3: 3, 4: 2}",0
447,False,"{'e': 1.0, 'a': 0.5}",25,0,-126.61119901582029,"{0: 17, 1: 1, 2: 4, 3: 1, 4: 2}",0
448,False,"{'e': 1.0, 'a': 0.5}",20,0,-128.72649456428664,"{0: 8, 1: 5, 2: 5, 3: 1, 4: 1}",0
449,False,"{'e': 1.0, 'a': 0.5}",25,0,-115.57188225183612,"{0: 16, 1: 3, 2: 4, 3: 0, 4: 2}",0
450,False,"{'e': 1.0, 'a': 0.5}",30,0,-322.20347609469957,"{0: 11, 1: 3, 2: 10, 3: 1, 4: 5}",0
451,False,"{'e': 1.0, 'a': 0.5}",20,0,-134.4569281253776,"{0: 8, 1: 3, 2: 7, 3: 1, 4: 1}",0
452,False,"{'e': 1.0, 'a': 0.5}",20,0,-42.688811740586836,"{0: 15, 1: 0, 2: 4, 3: 1, 4: 0}",0
453,False,"{'e': 1.0, 'a': 0.5}",30,0,-146.61984878626907,"{0: 17, 1: 5, 2: 6, 3: 0, 4: 2}",0
454,False,"{'e': 1.0, 'a': 0.5}",20,0,-167.93626925087452,"{0: 9, 1: 4, 2: 4, 3: 0, 4: 3}",0
455,False,"{'e': 1.0, 'a': 0.5}",20,0,-86.91362515395747,"{0: 11, 1: 3, 2: 4, 3: 2, 4: 0}",0
456,False,"{'e': 1.0, 'a': 0.5}",35,15,-65.73292706151449,"{0: 13, 1: 0, 2: 5, 3: 2, 4: 0}",1
457,False,"{'e': 1.0, 'a': 0.5}",25,0,-134.88479529850343,"{0: 14, 1: 1, 2: 8, 3: 1, 4: 1}",0
458,False,"{'e': 1.0, 'a': 0.5}",20,0,-89.60163459849092,"{0: 14, 1: 1, 2: 2, 3: 2, 4: 1}",0
459,False,"{'e': 1.0, 'a': 0.5}",20,0,-184.42027833718743,"{0: 7, 1: 4, 2: 5, 3: 2, 4: 2}",0
460,False,"{'e': 1.0, 'a': 0.5}",25,14,-93.32340209559536,"{0: 5, 1: 4, 2: 0, 3: 0, 4: 2}",1
461,False,"{'e': 1.0, 'a': 0.5}",20,0,-138.53084646703368,"{0: 10, 1: 3, 2: 5, 3: 0, 4: 2}",0
462,False,"{'e': 1.0, 'a': 0.5}",30,5,-124.12301871487944,"{0: 16, 1: 1, 2: 6, 3: 0, 4: 2}",1
463,False,"{'e': 1.0, 'a': 0.5}",25,0,-154.97009652851062,"{0: 14, 1: 3, 2: 5, 3: 1, 4: 2}",0
464,False,"{'e': 1.0, 'a': 0.5}",25,0,-101.0823119081576,"{0: 15, 1: 2, 2: 6, 3: 2, 4: 0}",0
465,False,"{'e': 1.0, 'a': 0.5}",25,0,-49.021691763609084,"{0: 17, 1: 4, 2: 4, 3: 0, 4: 0}",0
466,False,"{'e': 1.0, 'a': 0.5}",25,3,-128.6631914472477,"{0: 11, 1: 6, 2: 3, 3: 0, 4: 2}",1
467,False,"{'e': 1.0, 'a': 0.5}",25,0,-281.5584425872398,"{0: 11, 1: 3, 2: 4, 3: 2, 4: 5}",0
468,False,"{'e': 1.0, 'a': 0.5}",30,0,-140.88794228226902,"{0: 19, 1: 2, 2: 7, 3: 0, 4: 2}",0
469,False,"{'e': 1.0, 'a': 0.5}",20,0,-56.48907908497858,"{0: 13, 1: 3, 2: 2, 3: 2, 4: 0}",0
470,False,"{'e': 1.0, 'a': 0.5}",30,0,-151.33647396017187,"{0: 18, 1: 2, 2: 8, 3: 0, 4: 2}",0
471,False,"{'e': 1.0, 'a': 0.5}",25,0,-122.70804266382495,"{0: 16, 1: 2, 2: 5, 3: 0, 4: 2}",0
472,False,"{'e': 1.0, 'a': 0.5}",20,0,-85.6125615424086,"{0: 10, 1: 1, 2: 9, 3: 0, 4: 0}",0
473,False,"{'e': 1.0, 'a': 0.5}",25,0,-86.62703779366075,"{0: 11, 1: 8, 2: 6, 3: 0, 4: 0}",0
474,False,"{'e': 1.0, 'a': 0.5}",20,0,-119.41059291278052,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 2}",0
475,False,"{'e': 1.0, 'a': 0.5}",30,0,-157.3041032397838,"{0: 19, 1: 3, 2: 4, 3: 2, 4: 2}",0
476,False,"{'e': 1.0, 'a': 0.5}",20,0,-24.851638356728053,"{0: 14, 1: 4, 2: 2, 3: 0, 4: 0}",0
477,False,"{'e': 1.0, 'a': 0.5}",20,0,-151.50230263767327,"{0: 12, 1: 1, 2: 4, 3: 0, 4: 3}",0
478,False,"{'e': 1.0, 'a': 0.5}",25,0,-67.01742494443536,"{0: 16, 1: 1, 2: 8, 3: 0, 4: 0}",0
479,False,"{'e': 1.0, 'a': 0.5}",20,0,-85.64862593317226,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 1}",0
480,False,"{'e': 1.0, 'a': 0.5}",20,15,-33.27749248841291,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 1}",1
481,False,"{'e': 1.0, 'a': 0.5}",35,0,-161.98413597514974,"{0: 19, 1: 4, 2: 10, 3: 1, 4: 1}",0
482,False,"{'e': 1.0, 'a': 0.5}",20,0,-54.58996440399286,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
483,False,"{'e': 1.0, 'a': 0.5}",20,0,-59.00098650503397,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
484,False,"{'e': 1.0, 'a': 0.5}",25,0,-84.64192964818294,"{0: 15, 1: 4, 2: 4, 3: 2, 4: 0}",0
485,False,"{'e': 1.0, 'a': 0.5}",25,0,-111.70916156889125,"{0: 13, 1: 7, 2: 3, 3: 1, 4: 1}",0
486,False,"{'e': 1.0, 'a': 0.5}",20,0,-135.37231932826703,"{0: 9, 1: 5, 2: 4, 3: 0, 4: 2}",0
487,False,"{'e': 1.0, 'a': 0.5}",30,0,-154.04675664426938,"{0: 18, 1: 1, 2: 9, 3: 0, 4: 2}",0
488,False,"{'e': 1.0, 'a': 0.5}",20,0,-182.56548491028738,"{0: 12, 1: 2, 2: 1, 3: 1, 4: 4}",0
489,False,"{'e': 1.0, 'a': 0.5}",20,0,-182.24810759698448,"{0: 9, 1: 2, 2: 4, 3: 3, 4: 2}",0
490,False,"{'e': 1.0, 'a': 0.5}",20,0,-156.0711577398946,"{0: 10, 1: 3, 2: 3, 3: 2, 4: 2}",0
491,False,"{'e': 1.0, 'a': 0.5}",20,0,-80.60518438638601,"{0: 12, 1: 4, 2: 3, 3: 0, 4: 1}",0
492,False,"{'e': 1.0, 'a': 0.5}",30,0,-149.53459522950035,"{0: 20, 1: 3, 2: 4, 3: 0, 4: 3}",0
493,False,"{'e': 1.0, 'a': 0.5}",20,0,-200.3196164843398,"{0: 9, 1: 2, 2: 4, 3: 2, 4: 3}",0
494,False,"{'e': 1.0, 'a': 0.5}",25,0,-208.66240084645838,"{0: 12, 1: 3, 2: 5, 3: 2, 4: 3}",0
495,False,"{'e': 1.0, 'a': 0.5}",20,0,-131.4082661636323,"{0: 10, 1: 1, 2: 6, 3: 2, 4: 1}",0
496,False,"{'e': 1.0, 'a': 0.5}",25,0,-191.07153078121866,"{0: 13, 1: 2, 2: 6, 3: 1, 4: 3}",0
497,False,"{'e': 1.0, 'a': 0.5}",20,3,-40.99877086283993,"{0: 10, 1: 2, 2: 5, 3: 0, 4: 0}",1
498,False,"{'e': 1.0, 'a': 0.5}",20,0,-142.98139865703237,"{0: 12, 1: 0, 2: 5, 3: 1, 4: 2}",1
499,False,"{'e': 1.0, 'a': 0.5}",20,0,-92.76204607874456,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 2}",0
500,False,"{'e': 1.0, 'a': 0.5}",25,0,-84.23818631516967,"{0: 19, 1: 3, 2: 1, 3: 0, 4: 2}",0
501,False,"{'e': 1.0, 'a': 0.5}",25,12,-104.28985273988002,"{0: 6, 1: 3, 2: 2, 3: 0, 4: 2}",1
502,False,"{'e': 1.0, 'a': 0.5}",25,0,-175.0925982782277,"{0: 10, 1: 8, 2: 3, 3: 2, 4: 2}",0
503,False,"{'e': 1.0, 'a': 0.5}",25,0,-190.75347496707488,"{0: 13, 1: 2, 2: 6, 3: 1, 4: 3}",0
504,False,"{'e': 1.0, 'a': 0.5}",20,6,-31.71208101751304,"{0: 9, 1: 2, 2: 3, 3: 0, 4: 0}",1
505,False,"{'e': 1.0, 'a': 0.5}",20,0,-88.82545371904793,"{0: 11, 1: 4, 2: 4, 3: 0, 4: 1}",0
506,False,"{'e': 1.0, 'a': 0.5}",20,0,-146.49881589022422,"{0: 9, 1: 1, 2: 7, 3: 2, 4: 1}",0
507,False,"{'e': 1.0, 'a': 0.5}",20,0,-60.40532882067656,"{0: 13, 1: 2, 2: 4, 3: 1, 4: 0}",0
508,False,"{'e': 1.0, 'a': 0.5}",20,0,-18.72246040240838,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
509,False,"{'e': 1.0, 'a': 0.5}",20,4,-66.30825696365198,"{0: 10, 1: 4, 2: 0, 3: 1, 4: 1}",1
510,False,"{'e': 1.0, 'a': 0.5}",30,0,-264.1143407026755,"{0: 13, 1: 3, 2: 9, 3: 1, 4: 4}",0
511,False,"{'e': 1.0, 'a': 0.5}",20,0,-48.176444406553316,"{0: 13, 1: 4, 2: 2, 3: 1, 4: 0}",0
512,False,"{'e': 1.0, 'a': 0.5}",25,0,-248.27200841191015,"{0: 12, 1: 2, 2: 5, 3: 2, 4: 4}",0
513,False,"{'e': 1.0, 'a': 0.5}",20,7,-31.47243127140871,"{0: 8, 1: 1, 2: 4, 3: 0, 4: 0}",1
514,False,"{'e': 1.0, 'a': 0.5}",20,0,-48.9563576549954,"{0: 13, 1: 3, 2: 3, 3: 1, 4: 0}",0
515,False,"{'e': 1.0, 'a': 0.5}",25,0,-141.55322976649055,"{0: 16, 1: 1, 2: 5, 3: 1, 4: 2}",0
516,False,"{'e': 1.0, 'a': 0.5}",20,0,-277.21348965728214,"{0: 6, 1: 5, 2: 2, 3: 2, 4: 5}",0
517,False,"{'e': 1.0, 'a': 0.5}",20,0,-102.19092130342396,"{0: 10, 1: 3, 2: 6, 3: 0, 4: 1}",0
518,False,"{'e': 1.0, 'a': 0.5}",25,0,-269.0733487314084,"{0: 14, 1: 0, 2: 4, 3: 2, 4: 5}",0
519,False,"{'e': 1.0, 'a': 0.5}",25,0,-184.25404384065055,"{0: 12, 1: 2, 2: 8, 3: 1, 4: 2}",0
520,False,"{'e': 1.0, 'a': 0.5}",20,14,-7.293324614340673,"{0: 4, 1: 2, 2: 0, 3: 0, 4: 0}",1
521,False,"{'e': 1.0, 'a': 0.5}",20,0,-125.07627201025946,"{0: 10, 1: 2, 2: 5, 3: 2, 4: 1}",0
522,False,"{'e': 1.0, 'a': 0.5}",25,0,-260.94094573019476,"{0: 9, 1: 3, 2: 7, 3: 3, 4: 3}",0
523,False,"{'e': 1.0, 'a': 0.5}",20,0,-219.22084943263027,"{0: 8, 1: 2, 2: 6, 3: 0, 4: 4}",0
524,False,"{'e': 1.0, 'a': 0.5}",35,0,-323.40429583203536,"{0: 18, 1: 3, 2: 7, 3: 1, 4: 6}",0
525,False,"{'e': 1.0, 'a': 0.5}",20,0,-106.09970750327462,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 2}",0
526,False,"{'e': 1.0, 'a': 0.5}",25,0,-95.59873648078576,"{0: 14, 1: 2, 2: 8, 3: 1, 4: 0}",0
527,False,"{'e': 1.0, 'a': 0.5}",20,0,-64.57674799238838,"{0: 13, 1: 4, 2: 2, 3: 0, 4: 1}",0
528,False,"{'e': 1.0, 'a': 0.5}",20,0,-83.00475185417629,"{0: 11, 1: 5, 2: 3, 3: 0, 4: 1}",0
529,False,"{'e': 1.0, 'a': 0.5}",20,0,-78.14437502166948,"{0: 10, 1: 3, 2: 6, 3: 1, 4: 0}",0
530,False,"{'e': 1.0, 'a': 0.5}",25,0,-176.6694488241486,"{0: 10, 1: 7, 2: 5, 3: 1, 4: 2}",0
531,False,"{'e': 1.0, 'a': 0.5}",20,7,-61.97392033577703,"{0: 7, 1: 3, 2: 2, 3: 0, 4: 1}",1
532,False,"{'e': 1.0, 'a': 0.5}",30,0,-202.15608170350276,"{0: 15, 1: 6, 2: 5, 3: 1, 4: 3}",0
533,False,"{'e': 1.0, 'a': 0.5}",20,0,-113.74657317798118,"{0: 11, 1: 4, 2: 3, 3: 0, 4: 2}",0
534,False,"{'e': 1.0, 'a': 0.5}",30,0,-176.7055874254474,"{0: 19, 1: 2, 2: 5, 3: 1, 4: 3}",0
535,False,"{'e': 1.0, 'a': 0.5}",25,0,-94.7444937865261,"{0: 17, 1: 2, 2: 4, 3: 1, 4: 1}",0
536,False,"{'e': 1.0, 'a': 0.5}",30,0,-157.43187211761216,"{0: 19, 1: 0, 2: 8, 3: 1, 4: 2}",0
537,False,"{'e': 1.0, 'a': 0.5}",20,0,-169.4803134803565,"{0: 10, 1: 2, 2: 5, 3: 0, 4: 3}",0
538,False,"{'e': 1.0, 'a': 0.5}",20,0,-70.97432655716898,"{0: 11, 1: 3, 2: 5, 3: 1, 4: 0}",0
539,False,"{'e': 1.0, 'a': 0.5}",25,0,-166.2622317825049,"{0: 16, 1: 0, 2: 4, 3: 3, 4: 2}",0
540,False,"{'e': 1.0, 'a': 0.5}",20,0,-64.17966547527789,"{0: 11, 1: 3, 2: 6, 3: 0, 4: 0}",0
541,False,"{'e': 1.0, 'a': 0.5}",25,0,-140.0489017707491,"{0: 12, 1: 3, 2: 8, 3: 1, 4: 1}",0
542,False,"{'e': 1.0, 'a': 0.5}",30,0,-178.85914888601556,"{0: 15, 1: 4, 2: 8, 3: 1, 4: 2}",0
543,False,"{'e': 1.0, 'a': 0.5}",25,0,-41.97511922270756,"{0: 18, 1: 1, 2: 6, 3: 0, 4: 0}",0
544,False,"{'e': 1.0, 'a': 0.5}",25,0,-141.52556813684703,"{0: 18, 1: 1, 2: 1, 3: 3, 4: 2}",0
545,False,"{'e': 1.0, 'a': 0.5}",25,0,-186.83153238968842,"{0: 11, 1: 2, 2: 9, 3: 1, 4: 2}",0
546,False,"{'e': 1.0, 'a': 0.5}",20,0,-67.72361288055988,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
547,False,"{'e': 1.0, 'a': 0.5}",20,0,-105.51694673506574,"{0: 10, 1: 2, 2: 6, 3: 2, 4: 0}",0
548,False,"{'e': 1.0, 'a': 0.5}",30,0,-142.0221577586066,"{0: 14, 1: 3, 2: 12, 3: 1, 4: 0}",0
549,False,"{'e': 1.0, 'a': 0.5}",20,0,-12.236691720898753,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
550,False,"{'e': 1.0, 'a': 0.5}",25,0,-260.71294151193734,"{0: 12, 1: 0, 2: 8, 3: 0, 4: 5}",0
551,False,"{'e': 1.0, 'a': 0.5}",25,6,-109.2530152095071,"{0: 9, 1: 6, 2: 1, 3: 2, 4: 1}",1
552,False,"{'e': 1.0, 'a': 0.5}",20,0,-132.66831372656375,"{0: 10, 1: 5, 2: 2, 3: 1, 4: 2}",0
553,False,"{'e': 1.0, 'a': 0.5}",25,0,-68.13839477545027,"{0: 17, 1: 5, 2: 2, 3: 0, 4: 1}",0
554,False,"{'e': 1.0, 'a': 0.5}",20,0,-77.97322256494108,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
555,False,"{'e': 1.0, 'a': 0.5}",20,0,-149.62058955201235,"{0: 10, 1: 1, 2: 6, 3: 1, 4: 2}",0
556,False,"{'e': 1.0, 'a': 0.5}",20,0,-127.72376025174732,"{0: 10, 1: 4, 2: 4, 3: 0, 4: 2}",0
557,False,"{'e': 1.0, 'a': 0.5}",25,0,-121.96630137638479,"{0: 16, 1: 2, 2: 5, 3: 0, 4: 2}",0
558,False,"{'e': 1.0, 'a': 0.5}",25,0,-134.78199958517635,"{0: 14, 1: 3, 2: 6, 3: 0, 4: 2}",0
559,False,"{'e': 1.0, 'a': 0.5}",25,3,-206.41760808684867,"{0: 11, 1: 1, 2: 6, 3: 0, 4: 4}",1
560,False,"{'e': 1.0, 'a': 0.5}",20,0,-233.28174756037467,"{0: 8, 1: 5, 2: 2, 3: 0, 4: 5}",0
561,False,"{'e': 1.0, 'a': 0.5}",35,0,-223.35513036184253,"{0: 17, 1: 6, 2: 7, 3: 3, 4: 2}",0
562,False,"{'e': 1.0, 'a': 0.5}",20,0,-116.35600703629946,"{0: 13, 1: 3, 2: 0, 3: 2, 4: 2}",0
563,False,"{'e': 1.0, 'a': 0.5}",20,0,-75.4799775667289,"{0: 12, 1: 3, 2: 3, 3: 2, 4: 0}",0
564,False,"{'e': 1.0, 'a': 0.5}",30,0,-216.156514894966,"{0: 19, 1: 5, 2: 1, 3: 0, 4: 5}",0
565,False,"{'e': 1.0, 'a': 0.5}",30,0,-196.52809027833447,"{0: 16, 1: 5, 2: 5, 3: 1, 4: 3}",0
566,False,"{'e': 1.0, 'a': 0.5}",20,2,-51.897067117001754,"{0: 11, 1: 1, 2: 6, 3: 0, 4: 0}",1
567,False,"{'e': 1.0, 'a': 0.5}",20,0,-34.67565981313812,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
568,False,"{'e': 1.0, 'a': 0.5}",20,0,-157.71689529464084,"{0: 8, 1: 3, 2: 7, 3: 0, 4: 2}",0
569,False,"{'e': 1.0, 'a': 0.5}",30,0,-98.12054953437917,"{0: 22, 1: 1, 2: 5, 3: 1, 4: 1}",0
570,False,"{'e': 1.0, 'a': 0.5}",20,0,-59.82218154988451,"{0: 12, 1: 1, 2: 7, 3: 0, 4: 0}",0
571,False,"{'e': 1.0, 'a': 0.5}",25,0,-141.81141649573146,"{0: 13, 1: 3, 2: 6, 3: 2, 4: 1}",0
572,False,"{'e': 1.0, 'a': 0.5}",20,0,-154.15522340895794,"{0: 12, 1: 1, 2: 4, 3: 0, 4: 3}",0
573,False,"{'e': 1.0, 'a': 0.5}",20,9,-28.623186283885214,"{0: 7, 1: 2, 2: 1, 3: 1, 4: 0}",1
574,False,"{'e': 1.0, 'a': 0.5}",25,0,-79.00809001367075,"{0: 15, 1: 3, 2: 6, 3: 1, 4: 0}",0
575,False,"{'e': 1.0, 'a': 0.5}",20,0,-75.59271382087141,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 1}",0
576,False,"{'e': 1.0, 'a': 0.5}",25,0,-180.35254449100466,"{0: 15, 1: 6, 2: 0, 3: 0, 4: 4}",0
577,False,"{'e': 1.0, 'a': 0.5}",25,0,-43.05256206655517,"{0: 17, 1: 3, 2: 5, 3: 0, 4: 0}",0
578,False,"{'e': 1.0, 'a': 0.5}",25,0,-180.5963646559358,"{0: 9, 1: 4, 2: 9, 3: 2, 4: 1}",0
579,False,"{'e': 1.0, 'a': 0.5}",20,0,-106.3525253709792,"{0: 8, 1: 5, 2: 5, 3: 2, 4: 0}",0
580,False,"{'e': 1.0, 'a': 0.5}",25,0,-143.8891945792949,"{0: 16, 1: 1, 2: 5, 3: 1, 4: 2}",0
581,False,"{'e': 1.0, 'a': 0.5}",20,0,-64.03494677679709,"{0: 14, 1: 1, 2: 3, 3: 2, 4: 0}",0
582,False,"{'e': 1.0, 'a': 0.5}",20,0,-85.96072296016617,"{0: 12, 1: 3, 2: 4, 3: 0, 4: 1}",0
583,False,"{'e': 1.0, 'a': 0.5}",30,0,-78.06803299892745,"{0: 18, 1: 5, 2: 7, 3: 0, 4: 0}",0
584,False,"{'e': 1.0, 'a': 0.5}",20,0,-84.349269457261,"{0: 12, 1: 3, 2: 4, 3: 0, 4: 1}",0
585,False,"{'e': 1.0, 'a': 0.5}",25,0,-186.0393122122958,"{0: 12, 1: 5, 2: 3, 3: 3, 4: 2}",0
586,False,"{'e': 1.0, 'a': 0.5}",35,14,-73.13365629195233,"{0: 13, 1: 1, 2: 6, 3: 1, 4: 0}",1
587,False,"{'e': 1.0, 'a': 0.5}",25,0,-90.46413501802895,"{0: 18, 1: 1, 2: 3, 3: 2, 4: 1}",0
588,False,"{'e': 1.0, 'a': 0.5}",25,0,-49.732339661341065,"{0: 17, 1: 2, 2: 6, 3: 0, 4: 0}",0
